URL,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type
http://example.com/943,77,4,ISO-8859-1,Apache,5271,DE,FL,2078-08-31,2101-08-31,949,73,64,2136,76,94,1187,450,25,3,malicious
http://example.com/944,87,3,UTF-8,IIS,1654,JP,CA,2078-09-30,2101-09-30,186,28,201,6134,19,53,9939,8940,64,25,benign
http://example.com/945,51,1,UTF-8,nginx,5699,US,TX,2078-10-31,2101-10-31,881,9,86,2777,27,64,4102,7144,24,77,benign
http://example.com/946,83,4,UTF-8,nginx,8521,IN,NY,2078-11-30,2101-11-30,759,5,119,6244,18,4,8410,8519,9,71,malicious
http://example.com/947,68,8,UTF-8,IIS,154,JP,TX,2078-12-31,2101-12-31,51,79,237,1844,13,94,3003,2163,8,68,benign
http://example.com/948,53,3,UTF-8,Apache,4466,JP,FL,2079-01-31,2102-01-31,487,88,176,9523,1,5,6922,6029,95,4,benign
http://example.com/949,35,1,ISO-8859-1,nginx,4131,IN,PA,2079-02-28,2102-02-28,530,3,35,1277,85,16,994,8716,59,4,benign
http://example.com/950,32,5,ISO-8859-1,nginx,9415,US,PA,2079-03-31,2102-03-31,395,33,37,861,34,27,1365,7513,17,90,benign
http://example.com/951,82,7,ISO-8859-1,nginx,3240,CN,NY,2079-04-30,2102-04-30,91,82,55,4878,13,4,6523,1921,43,68,malicious
http://example.com/952,17,1,ISO-8859-1,IIS,8178,CN,FL,2079-05-31,2102-05-31,650,32,145,6558,51,72,462,4989,95,2,benign
http://example.com/953,62,8,ISO-8859-1,Apache,1652,JP,CA,2079-06-30,2102-06-30,815,3,156,5723,87,48,7264,1685,68,37,malicious
http://example.com/954,23,6,ISO-8859-1,IIS,7895,IN,CA,2079-07-31,2102-07-31,356,43,129,4814,1,8,8605,9970,4,93,benign
http://example.com/955,80,1,ISO-8859-1,Apache,5371,DE,PA,2079-08-31,2102-08-31,731,97,53,3826,87,81,5732,4759,8,0,benign
http://example.com/956,16,4,UTF-8,Apache,215,US,FL,2079-09-30,2102-09-30,610,75,73,9835,28,46,1806,2380,42,7,benign
http://example.com/957,18,4,ISO-8859-1,IIS,3713,CN,FL,2079-10-31,2102-10-31,747,30,183,2033,32,44,7434,3849,49,12,benign
http://example.com/958,12,6,UTF-8,nginx,6472,US,NY,2079-11-30,2102-11-30,718,79,113,3661,72,67,7013,2638,6,83,benign
http://example.com/959,87,4,UTF-8,Apache,8651,US,CA,2079-12-31,2102-12-31,143,65,189,7279,55,91,2493,9308,73,69,benign
http://example.com/960,26,5,ISO-8859-1,IIS,8319,US,NY,2080-01-31,2103-01-31,198,57,13,4544,26,52,8226,543,42,49,benign
http://example.com/961,53,8,UTF-8,nginx,3937,IN,TX,2080-02-29,2103-02-28,814,59,47,3064,14,34,3794,2167,72,7,benign
http://example.com/962,95,2,UTF-8,Apache,3633,IN,FL,2080-03-31,2103-03-31,322,1,192,9322,88,62,1089,8402,32,29,benign
http://example.com/963,55,2,ISO-8859-1,Apache,9710,IN,CA,2080-04-30,2103-04-30,798,35,160,7324,93,21,3780,2634,15,39,malicious
http://example.com/964,99,7,UTF-8,nginx,5931,JP,NY,2080-05-31,2103-05-31,331,69,28,8881,68,24,9196,188,82,78,malicious
http://example.com/965,67,9,ISO-8859-1,Apache,6063,IN,PA,2080-06-30,2103-06-30,263,59,53,3201,63,44,6510,3490,87,73,benign
http://example.com/966,37,5,UTF-8,IIS,1394,JP,TX,2080-07-31,2103-07-31,216,22,31,3997,82,41,3497,5337,69,32,benign
http://example.com/967,23,9,ISO-8859-1,Apache,6070,CN,NY,2080-08-31,2103-08-31,700,46,8,3778,14,29,4097,6677,27,72,benign
http://example.com/968,18,2,UTF-8,Apache,7650,CN,PA,2080-09-30,2103-09-30,555,45,72,1943,27,6,1010,2041,97,51,malicious
http://example.com/969,35,1,ISO-8859-1,nginx,2175,CN,CA,2080-10-31,2103-10-31,433,79,124,2038,41,56,6686,3410,66,32,malicious
http://example.com/970,11,1,UTF-8,IIS,7466,CN,CA,2080-11-30,2103-11-30,802,43,98,8544,3,14,6081,8363,59,72,malicious
http://example.com/971,84,1,ISO-8859-1,nginx,5307,CN,TX,2080-12-31,2103-12-31,459,18,87,7966,94,50,2223,921,28,77,benign
http://example.com/972,90,4,UTF-8,IIS,5917,IN,PA,2081-01-31,2104-01-31,700,48,74,7183,59,78,1951,8172,24,95,benign
http://example.com/973,43,4,UTF-8,nginx,1878,DE,FL,2081-02-28,2104-02-29,502,87,101,5472,23,52,6556,915,51,36,malicious
http://example.com/974,28,0,ISO-8859-1,Apache,473,IN,CA,2081-03-31,2104-03-31,468,57,240,1566,18,88,1715,8695,21,69,benign
http://example.com/975,48,1,UTF-8,IIS,7657,DE,FL,2081-04-30,2104-04-30,985,90,25,835,74,77,9497,1798,31,68,benign
http://example.com/976,91,1,ISO-8859-1,IIS,9423,IN,FL,2081-05-31,2104-05-31,950,6,115,439,76,1,4126,7462,75,3,malicious
http://example.com/977,22,3,UTF-8,Apache,1673,CN,NY,2081-06-30,2104-06-30,705,93,33,1476,41,12,6969,5791,50,59,benign
http://example.com/978,14,6,UTF-8,nginx,6126,US,NY,2081-07-31,2104-07-31,781,40,237,4819,8,24,2546,5829,92,79,malicious
http://example.com/979,59,2,ISO-8859-1,IIS,4544,DE,CA,2081-08-31,2104-08-31,365,77,196,804,32,37,3412,2053,40,73,malicious
http://example.com/980,32,4,UTF-8,Apache,887,US,FL,2081-09-30,2104-09-30,771,14,135,3824,81,84,8114,5063,68,30,benign
http://example.com/981,97,8,ISO-8859-1,Apache,1645,CN,NY,2081-10-31,2104-10-31,912,75,97,8289,41,70,6957,6086,16,94,malicious
http://example.com/982,38,4,UTF-8,IIS,8661,DE,PA,2081-11-30,2104-11-30,238,52,194,4518,45,76,5119,7852,76,13,benign
http://example.com/983,81,8,UTF-8,IIS,4474,US,PA,2081-12-31,2104-12-31,623,92,112,5359,78,85,3316,5091,86,76,malicious
http://example.com/984,35,0,UTF-8,IIS,5547,IN,PA,2082-01-31,2105-01-31,580,22,174,9760,9,3,5575,3901,99,59,benign
http://example.com/985,88,8,UTF-8,Apache,9994,CN,PA,2082-02-28,2105-02-28,919,76,96,652,90,27,3769,8547,63,67,benign
http://example.com/986,66,4,ISO-8859-1,nginx,9949,IN,FL,2082-03-31,2105-03-31,560,72,5,3591,48,53,2624,2031,56,25,benign
http://example.com/987,10,7,ISO-8859-1,nginx,4155,IN,PA,2082-04-30,2105-04-30,822,87,121,889,24,17,7598,1211,80,23,benign
http://example.com/988,37,4,UTF-8,IIS,706,CN,FL,2082-05-31,2105-05-31,966,93,110,1273,87,15,2061,972,24,55,malicious
http://example.com/989,71,5,UTF-8,Apache,2676,DE,CA,2082-06-30,2105-06-30,662,64,17,652,95,39,6403,8054,99,8,malicious
http://example.com/990,56,7,ISO-8859-1,Apache,6669,JP,CA,2082-07-31,2105-07-31,750,59,76,3522,44,4,4725,4687,28,34,benign
http://example.com/991,87,1,UTF-8,IIS,4224,JP,PA,2082-08-31,2105-08-31,848,9,52,4311,58,17,8392,6579,93,78,benign
http://example.com/992,68,2,ISO-8859-1,Apache,5151,CN,PA,2082-09-30,2105-09-30,395,57,140,8923,66,11,9605,1661,85,23,benign
http://example.com/993,40,8,UTF-8,Apache,422,JP,PA,2082-10-31,2105-10-31,394,46,62,369,18,12,3548,5626,89,30,malicious
http://example.com/994,79,4,UTF-8,Apache,683,US,CA,2082-11-30,2105-11-30,626,14,163,960,80,32,3344,4557,31,82,malicious
http://example.com/995,58,4,ISO-8859-1,IIS,5489,DE,NY,2082-12-31,2105-12-31,74,8,190,390,29,27,6147,5660,15,65,benign
http://example.com/996,14,8,UTF-8,IIS,8947,IN,CA,2083-01-31,2106-01-31,97,12,21,9749,75,44,4774,7981,42,65,malicious
http://example.com/997,40,9,ISO-8859-1,IIS,4981,IN,PA,2083-02-28,2106-02-28,382,22,85,5970,2,43,1314,9185,99,40,benign
http://example.com/998,46,2,ISO-8859-1,nginx,8514,CN,NY,2083-03-31,2106-03-31,622,32,250,729,78,91,7706,7815,50,35,malicious
http://example.com/999,88,3,ISO-8859-1,nginx,2222,IN,NY,2083-04-30,2106-04-30,868,8,194,7107,68,49,3726,2784,86,33,benign
