관리번호,자치구,AP별 이용량(GB),anomaly,latitude,longitude
WF170023,중구,253.7974502,1,37.5636559,126.9975097
EP070001,은평구,253.6537732,1,37.6024,126.9293
NW120012,노원구,253.6306984,1,37.654,127.0567
WF110170,중구,253.2545133,1,37.5636559,126.9975097
GJ110007,광진구,253.1833741,1,37.5384,127.0828
HT210085,종로구,253.084729,1,37.5806949,126.9827989
WF190640,마포구,252.9658363,1,37.566571,126.9015317
GN070032,강남구,252.9198757,1,37.5177,127.0473
GS070033,강서구,252.8892813,1,37.5509,126.8497
GB070018,강북구,252.6268268,1,37.6395,127.0255
WF171755,금천구,252.5997248,1,37.4565,126.8954
WF190050,강남구,252.2727346,1,37.5177,127.0473
NW160078,노원구,252.2616842,1,37.654,127.0567
GD130124,강동구,252.1216047,1,37.53,127.1237
EP170005,은평구,252.119911,1,37.6024,126.9293
WF181042,광진구,252.0783827,1,37.5384,127.0828
WF201320,도봉구,252.0404949,1,37.6686,127.0466
SD000252,성동구,252.038604,1,37.5635,127.0365
WF200169,중구,251.9913965,1,37.5636559,126.9975097
GS160064,강서구,251.9419432,1,37.5509,126.8497
WF161320,관악구,251.9160514,1,37.4782,126.9518
WF190021,강남구,251.8562983,1,37.5177,127.0473
WN003840,성동구,251.6739471,1,37.5635,127.0365
GJ090008,광진구,251.6316007,1,37.5384,127.0828
GS050015,강서구,251.3380824,1,37.5509,126.8497
WF190400,노원구,251.3347682,1,37.654,127.0567
WF190244,광진구,251.1846189,1,37.5384,127.0828
YC050011,양천구,251.1728051,1,37.5171,126.8663
WF110211,중구,251.13043,1,37.5636559,126.9975097
JG080003,중구,251.0855694,1,37.5636559,126.9975097
WF110017,마포구,250.9401237,1,37.566571,126.9015317
GS180039,강서구,250.8505466,1,37.5509,126.8497
GR030085,구로구,250.8456015,1,37.4951999,126.8877
WF120341,중구,250.6262741,1,37.5636559,126.9975097
WF200055,중구,250.6044763,1,37.5636559,126.9975097
WF131584,노원구,250.5805678,1,37.654,127.0567
WF172294,서초구,250.5434704,1,37.4835,127.0322
SD000075,성동구,250.5371673,1,37.5635,127.0365
WF120029,노원구,250.5186102,1,37.654,127.0567
GR050009-1,구로구,250.402669,1,37.4951999,126.8877
WF201092,강동구,250.3151248,1,37.53,127.1237
GS060010,강서구,250.3053062,1,37.5509,126.8497
WF110171,중구,250.2869616,1,37.5636559,126.9975097
WF190634,마포구,249.9035296,1,37.566571,126.9015317
WF201002,강남구,249.8744297,1,37.5177,127.0473
YC020001,양천구,249.8353345,1,37.5171,126.8663
WF201368,도봉구,249.7936883,1,37.6686,127.0466
YC050012,양천구,249.7809171,1,37.5171,126.8663
WF201110,강동구,249.7318759,1,37.53,127.1237
JN010003,중랑구,249.6603673,1,37.6063,127.093
SD000328,성동구,249.4462152,1,37.5635,127.0365
GS010044,강서구,249.3419383,1,37.5509,126.8497
SD000305,성동구,249.2291896,1,37.5635,127.0365
WF191063,종로구,249.0715793,1,37.5806949,126.9827989
WF205019,은평구,249.0050677,1,37.6024,126.9293
NW160066,노원구,248.9579496,1,37.654,127.0567
WF110214,중구,248.7296583,1,37.5636559,126.9975097
GN070055,강남구,248.6988696,1,37.5177,127.0473
EP160024,은평구,248.6309454,1,37.6024,126.9293
WF191219,용산구,248.568037,1,37.5323,126.99
GN200012,강남구,248.5071391,1,37.5177,127.0473
NW080004,노원구,248.4984774,1,37.654,127.0567
GS100044,강서구,248.4400902,1,37.5509,126.8497
WF161027,강남구,248.0912103,1,37.5177,127.0473
WF120301,중구,248.0236552,1,37.5636559,126.9975097
EP050015,은평구,247.8581137,1,37.6024,126.9293
GN020030,강남구,247.8211781,1,37.5177,127.0473
EP080009,은평구,247.7616532,1,37.6024,126.9293
WF181176,은평구,247.7477008,1,37.6024,126.9293
GS040068,강서구,247.7359143,1,37.5509,126.8497
WF190137,강서구,247.6025736,1,37.5509,126.8497
WF161045,강남구,247.4392479,1,37.5177,127.0473
YC180016,양천구,247.3051884,1,37.5171,126.8663
GS010014,강서구,247.1991841,1,37.5509,126.8497
WF120391,중구,246.9017919,1,37.5636559,126.9975097
SIGMUL017,강서구,246.545398,1,37.5509,126.8497
EP000034,은평구,246.5439382,1,37.6024,126.9293
MP010038,마포구,246.4178093,1,37.566571,126.9015317
WF190471,노원구,246.3550632,1,37.654,127.0567
GB040001,강북구,246.3337269,1,37.6395,127.0255
GB130011,강북구,246.1690285,1,37.6395,127.0255
DDM160003,동대문구,246.0608479,1,37.5741982,127.0395092
GS060023,강서구,246.0226491,1,37.5509,126.8497
WF200155,서초구,245.775722,1,37.4835,127.0322
WF120349,중구,245.7028624,1,37.5636559,126.9975097
EP000010,은평구,245.6697113,1,37.6024,126.9293
GR030050,구로구,245.6424119,1,37.4951999,126.8877
WF190728,서초구,245.5187252,1,37.4835,127.0322
WF171520,서대문구,245.4668691,1,37.5790747,126.9367861
MP030008,마포구,245.4052927,1,37.566571,126.9015317
WF120385,중구,245.3151357,1,37.5636559,126.9975097
WF190383,노원구,245.2088753,1,37.654,127.0567
WF190191,강서구,245.0840118,1,37.5509,126.8497
SIGMUL001,강서구,244.764411,1,37.5509,126.8497
YDP000030,영등포구,244.7273666,1,37.5262,126.8959
GJ130002,광진구,244.609954,1,37.5384,127.0828
SB020027,성북구,244.5221041,1,37.59,127.0165
WF162181,송파구,244.4827058,1,37.5145,127.1058
WF201859,양천구,244.4118787,1,37.5171,126.8663
GA070028,관악구,244.2535707,1,37.4782,126.9518
GN070049,강남구,244.1563102,1,37.5177,127.0473
WF201392,도봉구,244.15464,1,37.6686,127.0466
WF181328,서초구,244.0742462,1,37.4835,127.0322
JR050001,종로구,243.9185829,1,37.5806949,126.9827989
GR030049,구로구,243.7810596,1,37.4951999,126.8877
HT210014,중구,243.7764102,1,37.5636559,126.9975097
GA070047,관악구,243.6608123,1,37.4782,126.9518
WF161881,마포구,243.5638079,1,37.566571,126.9015317
GR140044,구로구,243.5462572,1,37.4951999,126.8877
SD000301,성동구,243.5428836,1,37.5635,127.0365
GR060028,구로구,243.5271593,1,37.4951999,126.8877
WF110166,중구,243.5235798,1,37.5636559,126.9975097
NW160064,노원구,243.3919911,1,37.654,127.0567
WF110131,중구,243.3310365,1,37.5636559,126.9975097
EP060007,은평구,243.2754133,1,37.6024,126.9293
WF120330,중구,243.2239329,1,37.5636559,126.9975097
YC050014,양천구,243.120073,1,37.5171,126.8663
MP010007,마포구,243.0339725,1,37.566571,126.9015317
YC060022,양천구,242.9567505,1,37.5171,126.8663
WF161774,도봉구,242.7552072,1,37.6686,127.0466
GN070036,강남구,242.614025,1,37.5177,127.0473
WF192002,영등포구,242.3744179,1,37.5262,126.8959
WF162124,성북구,242.3560948,1,37.59,127.0165
EP110016,은평구,242.1455529,1,37.6024,126.9293
EP000005,은평구,242.0693738,1,37.6024,126.9293
WF110133,중구,241.9596742,1,37.5636559,126.9975097
YC050013,양천구,241.6946377,1,37.5171,126.8663
GB120005,강북구,241.6877452,1,37.6395,127.0255
WF120287,종로구,241.5718339,1,37.5806949,126.9827989
SIGMUL002,강서구,241.4039,1,37.5509,126.8497
WF191067,종로구,241.3079852,1,37.5806949,126.9827989
NW130001,노원구,241.2102885,1,37.654,127.0567
WF200038,중구,241.1866421,1,37.5636559,126.9975097
WF110237,중구,241.0915093,1,37.5636559,126.9975097
EP060009,은평구,241.0401139,1,37.6024,126.9293
GC070002,금천구,241.022426,1,37.4565,126.8954
WF171950,관악구,240.9392867,1,37.4782,126.9518
WN004003,성동구,240.9209978,1,37.5635,127.0365
GS070004,강서구,240.7927147,1,37.5509,126.8497
WF151631,노원구,240.6781012,1,37.654,127.0567
SD000343,성동구,240.6339574,1,37.5635,127.0365
GS110022,강서구,240.6003886,1,37.5509,126.8497
WF181064,중랑구,240.5954159,1,37.6063,127.093
SD000399,성동구,240.2940471,1,37.5635,127.0365
WF191197,마포구,240.1880357,1,37.566571,126.9015317
WF200120,서초구,240.1732232,1,37.4835,127.0322
WF130041,중구,240.1701631,1,37.5636559,126.9975097
GS010072,강서구,240.1626884,1,37.5509,126.8497
WF160024,마포구,240.1241523,1,37.566571,126.9015317
SIGMUL004,강서구,240.1191439,1,37.5509,126.8497
WF191081,종로구,239.8742033,1,37.5806949,126.9827989
GS060068,강서구,239.5961128,1,37.5509,126.8497
WF191212,마포구,239.594383,1,37.566571,126.9015317
GC100010,금천구,239.3360993,1,37.4565,126.8954
EP000036,은평구,239.3094288,1,37.6024,126.9293
EP110022,은평구,239.1848072,1,37.6024,126.9293
GC040006,금천구,238.9605017,1,37.4565,126.8954
HT210055,중구,238.8238416,1,37.5636559,126.9975097
JR160001,종로구,238.810708,1,37.5806949,126.9827989
WN000708,도봉구,238.7817736,1,37.6686,127.0466
GD130073,강동구,238.6943349,1,37.53,127.1237
WF190775,성북구,238.6746127,1,37.59,127.0165
WF190635,마포구,238.6633918,1,37.566571,126.9015317
SD000384,성동구,238.6502733,1,37.5635,127.0365
WF171312,성북구,238.5753969,1,37.59,127.0165
EP040009,은평구,238.4120791,1,37.6024,126.9293
DB010011,도봉구,238.2091263,1,37.6686,127.0466
GA070016,관악구,238.2076967,1,37.4782,126.9518
WF181180,은평구,238.1725045,1,37.6024,126.9293
GS120082,강서구,238.161538,1,37.5509,126.8497
WF190802,송파구,238.1539549,1,37.5145,127.1058
WF140058,은평구,237.9470628,1,37.6024,126.9293
WN003812,성동구,237.9147185,1,37.5635,127.0365
GS150028,강서구,237.8951672,1,37.5509,126.8497
JG060001,중구,237.8411614,1,37.5636559,126.9975097
SP260033,송파구,237.8173336,1,37.5145,127.1058
WF190674,서대문구,237.6819391,1,37.5790747,126.9367861
MP010049,마포구,237.6679578,1,37.566571,126.9015317
SD000183,성동구,237.590076,1,37.5635,127.0365
SP260090,송파구,237.5607778,1,37.5145,127.1058
EP010028,은평구,237.5211485,1,37.6024,126.9293
WF172295,서초구,237.4182149,1,37.4835,127.0322
MP010093,마포구,237.4116057,1,37.566571,126.9015317
GR080030,구로구,236.9830844,1,37.4951999,126.8877
GS010078,강서구,236.8503071,1,37.5509,126.8497
WF171865,동작구,236.8411809,1,37.5120999,126.9395
WF191003,은평구,236.7883187,1,37.6024,126.9293
NW170003,노원구,236.6887624,1,37.654,127.0567
WN003873,성동구,236.5478753,1,37.5635,127.0365
SD000166,성동구,236.4404149,1,37.5635,127.0365
WN200063,강동구,236.4115525,1,37.53,127.1237
HT210078,종로구,236.3950397,1,37.5806949,126.9827989
WF120155,서초구,236.1935186,1,37.4835,127.0322
WF190397,노원구,236.1803323,1,37.654,127.0567
WF120394,중구,236.0939304,1,37.5636559,126.9975097
GS180124,강서구,236.0198992,1,37.5509,126.8497
WF2020103,동대문구,235.9429841,1,37.5741982,127.0395092
WF192006,영등포구,235.6312548,1,37.5262,126.8959
WF161050,강남구,235.6174986,1,37.5177,127.0473
DDM000027,동대문구,235.5981686,1,37.5741982,127.0395092
GA010003,관악구,235.5696346,1,37.4782,126.9518
WF171300,성북구,235.2802048,1,37.59,127.0165
WF190709,서대문구,235.2796921,1,37.5790747,126.9367861
SD000074,성동구,235.0685506,1,37.5635,127.0365
WF120336,중구,235.0521293,1,37.5636559,126.9975097
WF171788,금천구,235.0384526,1,37.4565,126.8954
WF190304,구로구,235.0006474,1,37.4951999,126.8877
GB110001,강북구,234.8265208,1,37.6395,127.0255
GR030040,구로구,234.651445,1,37.4951999,126.8877
JG000030,중구,234.6450021,1,37.5636559,126.9975097
WF121356,동대문구,234.6195255,1,37.5741982,127.0395092
HT210135,송파구,234.5216311,1,37.5145,127.1058
GB110039,강북구,234.4359843,1,37.6395,127.0255
GS170030,강서구,234.2694766,1,37.5509,126.8497
WF160025,마포구,234.1086682,1,37.566571,126.9015317
WF131218,강서구,233.9289002,1,37.5509,126.8497
WF110028,마포구,233.8488273,1,37.566571,126.9015317
EP120008,은평구,233.7289194,1,37.6024,126.9293
WF120066,서초구,233.6658605,1,37.4835,127.0322
GD130026,강동구,233.6358776,1,37.53,127.1237
WF181095,도봉구,233.5926336,1,37.6686,127.0466
WF172013,서초구,233.5198403,1,37.4835,127.0322
GR030010,구로구,233.1344116,1,37.4951999,126.8877
WF201623,영등포구,233.1063052,1,37.5262,126.8959
WF110225,중구,232.9185521,1,37.5636559,126.9975097
WF190079,강동구,232.5532175,1,37.53,127.1237
SDM020005,서대문구,232.372167,1,37.5790747,126.9367861
WF141598,구로구,232.2847852,1,37.4951999,126.8877
WF190486,도봉구,232.2280441,1,37.6686,127.0466
WF120337,중구,232.068743,1,37.5636559,126.9975097
WF171378,도봉구,231.9244392,1,37.6686,127.0466
WF200165,동대문구,231.7278092,1,37.5741982,127.0395092
SD000445,성동구,231.3695938,1,37.5635,127.0365
WF200180,중구,231.3240441,1,37.5636559,126.9975097
WF191149,중구,231.2424707,1,37.5636559,126.9975097
EP030001,은평구,231.1329619,1,37.6024,126.9293
WF172032,서초구,231.1162366,1,37.4835,127.0322
WN003997,성동구,231.0852496,1,37.5635,127.0365
NW000002,노원구,230.9283379,1,37.654,127.0567
WF140038,은평구,230.8235584,1,37.6024,126.9293
WF120347,중구,230.7518154,1,37.5636559,126.9975097
GR140041,구로구,230.6857058,1,37.4951999,126.8877
SDM050075,서대문구,230.6851823,1,37.5790747,126.9367861
WN003983,성동구,230.6567562,1,37.5635,127.0365
WF171373,도봉구,230.5272036,1,37.6686,127.0466
WN003976,성동구,230.5131701,1,37.5635,127.0365
GR060026,구로구,230.4390841,1,37.4951999,126.8877
GS010010,강서구,230.3304287,1,37.5509,126.8497
EP010029,은평구,230.0055119,1,37.6024,126.9293
WF171698,금천구,229.9592428,1,37.4565,126.8954
WF171290,성북구,229.8351593,1,37.59,127.0165
WF120176,성동구,229.6729536,1,37.5635,127.0365
WF190925,영등포구,229.5395737,1,37.5262,126.8959
EP000012,은평구,229.5296208,1,37.6024,126.9293
WF120406,중구,229.4459333,1,37.5636559,126.9975097
GR100032,구로구,229.3784759,1,37.4951999,126.8877
DB020007,도봉구,229.2854191,1,37.6686,127.0466
GR050024,구로구,229.1090498,1,37.4951999,126.8877
DDM000056,동대문구,229.0628466,1,37.5741982,127.0395092
WF172070,서초구,228.9943514,1,37.4835,127.0322
GS090039,강서구,228.9701565,1,37.5509,126.8497
EP040001,은평구,228.9392013,1,37.6024,126.9293
DBGURUCUS011,도봉구,228.8244732,1,37.6686,127.0466
WF190463,노원구,228.8188318,1,37.654,127.0567
WF120192,성동구,228.7580867,1,37.5635,127.0365
WF171140,용산구,228.716469,1,37.5323,126.99
HT210061,중구,228.7101341,1,37.5636559,126.9975097
GS030012,강서구,228.6744229,1,37.5509,126.8497
WF120237,은평구,228.6249074,1,37.6024,126.9293
WN003981,성동구,228.5075963,1,37.5635,127.0365
SD000279,성동구,228.5009669,1,37.5635,127.0365
WF120449,중구,228.457648,1,37.5636559,126.9975097
SD000096,성동구,228.2656352,1,37.5635,127.0365
NW110004,노원구,228.251812,1,37.654,127.0567
GS120063,강서구,228.0860345,1,37.5509,126.8497
DB030002,도봉구,227.9268609,1,37.6686,127.0466
GB110020,강북구,227.7064484,1,37.6395,127.0255
WF181097,노원구,227.5292676,1,37.654,127.0567
WF120056,서초구,227.507287,1,37.4835,127.0322
NW020012,노원구,227.4123623,1,37.654,127.0567
YDP250005,영등포구,227.3178902,1,37.5262,126.8959
WF172277,서초구,227.3030507,1,37.4835,127.0322
WF171525,서대문구,227.2926905,1,37.5790747,126.9367861
WF190119,강서구,227.2912714,1,37.5509,126.8497
MP010016,마포구,227.2550509,1,37.566571,126.9015317
WF190737,서초구,227.0662074,1,37.4835,127.0322
MP020073,마포구,226.8545753,1,37.566571,126.9015317
WF120441,중구,226.8196117,1,37.5636559,126.9975097
WF181166,은평구,226.7101465,1,37.6024,126.9293
WF110105,중구,226.6654627,1,37.5636559,126.9975097
WF190710,서대문구,226.6036703,1,37.5790747,126.9367861
GS160044,강서구,226.2940197,1,37.5509,126.8497
SB100002,성북구,226.2587563,1,37.59,127.0165
WF191187,중랑구,226.191443,1,37.6063,127.093
HT210022,중구,226.1791782,1,37.5636559,126.9975097
SC130001,서초구,226.0252177,1,37.4835,127.0322
WF172038,서초구,226.006685,1,37.4835,127.0322
WF131219,강서구,225.823557,1,37.5509,126.8497
WF181102,노원구,225.8127601,1,37.654,127.0567
GS030031,강서구,225.7336637,1,37.5509,126.8497
WF181071,성북구,225.6158365,1,37.59,127.0165
EP000075,은평구,225.578827,1,37.6024,126.9293
WF140026,동대문구,225.3417223,1,37.5741982,127.0395092
JG000034,중구,225.2944821,1,37.5636559,126.9975097
WF191152,중구,225.1996682,1,37.5636559,126.9975097
SB020051,성북구,225.1995967,1,37.59,127.0165
WF120001,강남구,225.1563309,1,37.5177,127.0473
WF171561,마포구,225.1426678,1,37.566571,126.9015317
WF191198,마포구,225.0522146,1,37.566571,126.9015317
SP260088,송파구,225.0345793,1,37.5145,127.1058
WF200010,중구,225.0016035,1,37.5636559,126.9975097
MP030045,마포구,224.8933498,1,37.566571,126.9015317
WF120382,중구,224.8670044,1,37.5636559,126.9975097
SD000329,성동구,224.7674673,1,37.5635,127.0365
WN003843,성동구,224.7002625,1,37.5635,127.0365
EP050010,은평구,224.6641082,1,37.6024,126.9293
WF160059,마포구,224.4534941,1,37.566571,126.9015317
WF120242,은평구,224.4440136,1,37.6024,126.9293
YC050026,양천구,224.3637051,1,37.5171,126.8663
DB090002,도봉구,224.1553643,1,37.6686,127.0466
WF200015,중구,224.0910689,1,37.5636559,126.9975097
GS090040,강서구,224.0486118,1,37.5509,126.8497
WF110022,마포구,224.0321333,1,37.566571,126.9015317
WF190583,동작구,223.9686235,1,37.5120999,126.9395
WF190384,노원구,223.85931,1,37.654,127.0567
YC050032,양천구,223.7693009,1,37.5171,126.8663
JR140007,종로구,223.7032028,1,37.5806949,126.9827989
WF190285,구로구,223.4706984,1,37.4951999,126.8877
GS010063,강서구,223.2423487,1,37.5509,126.8497
WF200018,중구,223.0455985,1,37.5636559,126.9975097
WF120297,중구,222.9619675,1,37.5636559,126.9975097
WF190281,구로구,222.8790614,1,37.4951999,126.8877
GJ110005,광진구,222.8076737,1,37.5384,127.0828
WF190020,강남구,222.7247247,1,37.5177,127.0473
WF131598,노원구,222.5200863,1,37.654,127.0567
GN070072,강남구,222.4829831,1,37.5177,127.0473
WF171235,성동구,222.2804469,1,37.5635,127.0365
WF200167,동대문구,222.2340354,1,37.5741982,127.0395092
EP170003,은평구,222.2052815,1,37.6024,126.9293
WF171143,용산구,222.1825595,1,37.5323,126.99
WF171937,관악구,222.1136708,1,37.4782,126.9518
WF201161,강서구,222.0616321,1,37.5509,126.8497
WF110027,마포구,222.0603702,1,37.566571,126.9015317
SD000374,성동구,222.0079724,1,37.5635,127.0365
GA070022,관악구,221.9613926,1,37.4782,126.9518
NW160033,노원구,221.8640628,1,37.654,127.0567
WF110069,중구,221.855104,1,37.5636559,126.9975097
SP190005,송파구,221.8489336,1,37.5145,127.1058
DB110026,도봉구,221.8414062,1,37.6686,127.0466
YS170012,용산구,221.8252098,1,37.5323,126.99
WF171445,노원구,221.8162741,1,37.654,127.0567
SD000235,성동구,221.7731751,1,37.5635,127.0365
SB180004,성북구,221.703735,1,37.59,127.0165
WF171740,금천구,221.6697518,1,37.4565,126.8954
SD000259,성동구,221.590515,1,37.5635,127.0365
YC050028,양천구,221.4763083,1,37.5171,126.8663
WF171749,금천구,221.3309118,1,37.4565,126.8954
YS170016,용산구,221.2677568,1,37.5323,126.99
NW160002,노원구,221.2553605,1,37.654,127.0567
WF190543,동작구,221.1166279,1,37.5120999,126.9395
YS120002,용산구,221.0441164,1,37.5323,126.99
HT210087,종로구,221.0121709,1,37.5806949,126.9827989
YS100001,용산구,220.931313,1,37.5323,126.99
WF200161,서초구,220.8251256,1,37.4835,127.0322
WF190540,동작구,220.7586636,1,37.5120999,126.9395
JN040007,중랑구,220.7172567,1,37.6063,127.093
GS040057,강서구,220.6589147,1,37.5509,126.8497
GC060048,금천구,220.5032755,1,37.4565,126.8954
GS100019,강서구,220.4265478,1,37.5509,126.8497
GB070004,강북구,220.3549954,1,37.6395,127.0255
WF2020102,동대문구,220.3099349,1,37.5741982,127.0395092
