duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
26,icmp,telnet,S0,55461,56903,1,2,2,1,0,1,2,1,0,4,4,0,0,1,0,1,2,54,0.77833093826312,0.4152824027794302,0.051420752484294674,0.25502880341221135,0.6892407219679578,0.6609886951448122,0.29092075043326204,53,41,0.017564946079942745,0.75554695252155,0.5156162821758775,0.2814041556538661,0.22017224693838722,0.8566542761215217,0.7489224227793437,0.8717611653274692,normal
62,tcp,http,REJ,26627,66767,1,2,0,0,3,1,3,1,0,1,4,0,1,2,1,0,85,84,0.43879228530947123,0.690882505246558,0.7992124816830136,0.7898860519359115,0.8294712128082533,0.05668759895368891,0.09118019255185517,96,58,0.9950493077264129,0.05071521534124468,0.6519049607828712,0.8184369909095696,0.5631210021865545,0.31352117002117474,0.9231026529824208,0.8777014109050659,anomaly
59,udp,telnet,S0,6146,98880,0,0,0,1,4,0,1,0,0,1,3,0,2,2,0,1,71,3,0.2907753475987136,0.14096410260214332,0.5239594298099424,0.15380970248291403,0.08523031098734812,0.7253111408974308,0.2079611319042033,84,74,0.07353733325699097,0.4921775713402674,0.4259551516969404,0.792881993536481,0.66795054850932,0.3290546151133398,0.0030138565718731414,0.8528158379783177,anomaly
60,tcp,http,S0,88481,65776,1,0,2,2,1,0,4,0,0,3,3,2,0,2,1,0,56,61,0.3047921341479578,0.8834118802466094,0.44941558818658256,0.6689059986872773,0.4416175042439686,0.4075494300860846,0.6401597975823332,16,94,0.46154045206283456,0.8522253104082657,0.8700623519518129,0.7979534326999699,0.3847965404007134,0.5156057084357788,0.06666041121398913,0.774301976818723,anomaly
60,icmp,ssh,RSTR,59753,10830,1,1,1,1,2,0,2,0,1,2,2,2,2,1,0,0,92,86,0.5544375764939008,0.004771698430177773,0.11160966661186789,0.32601171165176124,0.1625948539470542,0.940898280030737,0.2231825570527327,3,9,0.8783853829301309,0.6501034903176113,0.6626214540900937,0.016367583502369443,0.41897991598939344,0.6310151327284356,0.8994056619763349,0.6779254152635964,normal
86,udp,http,S0,90480,48215,1,1,0,1,0,1,1,1,1,0,0,2,0,2,0,1,70,24,0.30229267773907476,0.9789469533038662,0.741562538908513,0.036182057535268486,0.6109377864296083,0.9708029884185414,0.6476671966948354,79,52,0.8193795480657569,0.05920131901940551,0.09063025313938622,0.7538638580067997,0.49802240581388413,0.728293488115033,0.6311555395195846,0.39690912187858307,anomaly
44,tcp,smtp,RSTR,52079,89486,1,0,1,0,1,0,3,0,1,4,0,0,1,1,1,1,69,95,0.6307973198661946,0.16764548036309423,0.13116365250413886,0.12370464421089311,0.7856048763590366,0.4487388181245502,0.10008089490347005,55,41,0.4711757129556081,0.32563202344414677,0.47750120726593226,0.8527194571309146,0.7590746077445648,0.820801855786188,0.9579102764321558,0.13633916728645545,anomaly
20,icmp,telnet,RSTR,58074,26617,1,1,1,2,0,1,0,1,0,0,2,2,2,0,1,0,69,69,0.9894545137251151,0.7421113586138824,0.19231781280399307,0.654899138183594,0.6667065649274063,0.9687948466579227,0.04187634959247577,29,7,0.6108485066734489,0.5565868887306418,0.8272342045102526,0.6050329383099669,0.017627771590167263,0.8732022193405542,0.43084459412206955,0.288775275033222,normal
43,udp,telnet,REJ,82816,79109,0,2,1,1,0,1,4,0,2,1,4,0,0,1,0,0,75,13,0.04117639775380566,0.039924707043160534,0.1264232557096483,0.23991430322198237,0.31806007048588547,0.3108205149559963,0.8615676826591921,33,74,0.6297061516628193,0.1726514752143644,0.7336553526655217,0.7512441979382037,0.4470679987550289,0.024625910834040865,0.41668717024970736,0.3470771383514343,anomaly
92,icmp,ftp,REJ,62507,55873,0,1,2,2,2,0,1,1,1,0,3,2,0,1,0,1,62,40,0.16873675569736868,0.4314288990430927,0.006575607713656173,0.6310353725846716,0.13973270283238381,0.6826444214519778,0.760026195541693,85,83,0.10982498301065569,0.6819140672017636,0.9053111477799014,0.7761702068289195,0.014273597906826474,0.7960958830519336,0.34426457939737165,0.3580764673647915,normal
0,udp,smtp,REJ,23251,55206,0,2,0,1,0,0,1,0,1,1,1,0,1,0,1,1,85,56,0.17910754528902406,0.6303136823141374,0.6619137800671836,0.41482216600128696,0.7942681460504623,0.07505471110941764,0.6660276828463733,43,23,0.28490409433964636,0.6348464093650843,0.2276678389694885,0.506583405717689,0.31914186063278305,0.6108369897930337,0.14281892386971617,0.5654896151273219,anomaly
94,udp,ftp,RSTR,94771,26728,0,1,2,2,4,0,0,1,2,0,0,1,2,2,0,0,46,37,0.447070317932015,0.07022745759308402,0.2708440447716065,0.6927134638762467,0.32391685849269214,0.1449893485154472,0.03089923293686503,92,50,0.3009831611810966,0.20244428016206284,0.9771721641968997,0.8136207162153188,0.5198486213132243,0.5320847794674697,0.3786329089477688,0.20838280814577226,normal
90,tcp,http,S0,31896,54758,0,2,1,1,1,1,2,1,0,1,3,2,2,2,1,0,89,61,0.04141871205337444,0.4432935288999238,0.14947045919080126,0.4929486221854801,0.02213983174442613,0.8645259023778185,0.23935393515373926,68,70,0.37812815053466853,0.550397964794903,0.28507766786986566,0.7922909735010759,0.07991928366748147,0.6284663368583336,0.014648540193637927,0.1896611290687501,normal
43,udp,ssh,S0,39113,42908,1,1,2,2,0,1,0,1,2,0,0,2,1,1,0,0,88,40,0.4775215777425167,0.3031364031102225,0.31997248251433263,0.308547097161171,0.5714212143492508,0.8937840392969635,0.8123143271522606,64,59,0.27391753514597283,0.8117185558967874,0.05017987759175391,0.9161043569633351,0.4852135279763722,0.8819382457691883,0.5093132848736548,0.7169627019347409,normal
99,icmp,telnet,REJ,53711,40924,0,1,1,1,0,0,2,1,2,4,4,0,1,1,1,1,18,44,0.9289247580766565,0.4982436119671928,0.49908469154667723,0.14581917985760184,0.24667731023337836,0.5326111919697447,0.14466766505854456,52,20,0.2514984614613226,0.3748266997771814,0.49567262719648764,0.9213736321187017,0.9245739036255093,0.5452908943075642,0.8472102071182454,0.0075005504305162285,normal
61,udp,ssh,REJ,13322,26071,0,0,2,2,3,1,1,1,1,4,4,0,1,0,1,1,99,79,0.01156408869270198,0.5045765359691481,0.5034125208842861,0.3410982524212802,0.8412059983581769,0.33977342694691526,0.8128534398937637,88,52,0.3547855127184657,0.24698657500037524,0.11033873847645481,0.5297145830119809,0.6853423377040767,0.1621880058989672,0.32119675369061473,0.14951943541302737,normal
60,icmp,http,RSTR,7747,75821,0,0,2,1,3,0,0,1,1,3,2,0,0,2,1,0,98,95,0.364938867185181,0.7852316058423087,0.3671960083319594,0.6348940779267531,0.14325520439077855,0.4510239317639505,0.5842335497091802,69,5,0.3792265079031819,0.7012205734530481,0.6813109410096725,0.03149384007553757,0.7822526718768076,0.43677715019534,0.09464015652135693,0.4349580822579714,anomaly
90,udp,http,SF,97748,93049,0,2,0,1,4,1,1,1,0,0,2,1,0,0,0,1,12,15,0.7608937721109648,0.12350452844489768,0.494932271041429,0.7404735051974354,0.4348008490592503,0.869624489144656,0.7403683677969792,86,30,0.4872240567586613,0.0708043140114003,0.9005562707491244,0.01910690644874735,0.5804142182165973,0.9244595335592114,0.9737613233539568,0.1490831661198947,anomaly
78,udp,smtp,SF,58697,75806,1,0,0,2,3,0,0,0,2,2,0,2,1,1,1,0,88,18,0.15449450033381507,0.08271960104746645,0.4273414577949941,0.16033967483999056,0.2531302036110118,0.21099342262091791,0.644507078451173,32,11,0.17353540214828955,0.8326738070872013,0.9213432718185194,0.9389267016062286,0.8963589800472268,0.8144837569072545,0.12897760888102583,0.9598125513189427,anomaly
88,tcp,ftp,RSTR,35903,18839,1,2,1,0,0,1,1,1,0,3,0,0,2,1,1,0,44,36,0.07755900252654213,0.4018902332387908,0.8226652469844857,0.6642724088881171,0.6896016192210813,0.2948702313015964,0.41698958008375453,77,12,0.7883366635189697,0.9434589672641122,0.6070372426864613,0.3373610858950793,0.14686929202536025,0.2030456014149311,0.5286974967794993,0.6701039514683428,normal
78,udp,telnet,SF,67813,19830,0,0,1,1,0,0,1,1,2,0,3,1,0,0,1,1,31,84,0.6307785372626386,0.8875199193765325,0.029613967491181947,0.1792795096515123,0.5485309093574215,0.7854429342527677,0.2919773488969244,35,48,0.86066770037064,0.9647870051700124,0.5352648708547855,0.3775332030583438,0.4497860332046466,0.7141437507729675,0.8091856872541197,0.4327695115445267,anomaly
82,udp,telnet,SF,40970,42365,1,0,1,1,1,1,1,1,1,2,2,1,1,0,1,1,29,78,0.009950909049507684,0.855269519672093,0.8680301333230469,0.22181934348998344,0.790987719248596,0.9352694459164158,0.6727291785908471,17,30,0.24816488349058174,0.43253875431567834,0.9939914232052762,0.46990802940201537,0.5970332343824835,0.25622672148923153,0.2523452073952678,0.11225534786679603,anomaly
49,icmp,ssh,SF,67192,81806,1,2,2,0,3,1,3,1,2,4,4,0,0,2,1,1,84,60,0.8017704911697158,0.559992909281409,0.24391525567862538,0.531317240280015,0.4586125752236522,0.09292734001550429,0.8069128818048943,50,8,0.12330072711791507,0.6232028409675496,0.5794257189858903,0.26579899720120403,0.8734753415763069,0.34853699699027796,0.841489539895631,0.385186290154628,normal
74,icmp,smtp,REJ,42207,73363,1,1,1,1,2,1,0,1,0,4,3,2,0,0,0,0,41,25,0.06685275356609877,0.8887738189711071,0.7217822150362505,0.28920230197607477,0.004808431544395586,0.8037723013522957,0.04473263616186174,56,26,0.7223119812634452,0.8573645574705203,0.9274583238122269,0.590414194811714,0.3080102454621152,0.4689173639758044,0.5570251407068214,0.6506016686779605,anomaly
40,icmp,http,S0,50812,27324,1,2,0,2,3,0,3,0,2,4,3,0,1,2,0,1,71,93,0.5243542594203608,0.8053435975487119,0.4050396163405059,0.6615954412364865,0.2151964805394957,0.6450683069318244,0.3799089337238306,43,52,0.9242451227229344,0.22342399004293434,0.9165950505440658,0.7846203915962507,0.00112797776576401,0.4408696278606917,0.33193567988111783,0.9688142033580671,anomaly
32,udp,smtp,S0,32403,26088,0,2,1,0,0,1,1,0,0,2,1,0,2,2,0,1,41,78,0.7401277102277272,0.2779394600930494,0.2943329645047861,0.9557766242415383,0.9991571081942736,0.2307715444640489,0.350729784179863,9,80,0.035148339172960674,0.027702668758005755,0.289513795851007,0.25734163704079416,0.9744141110431304,0.029279826680144283,0.8656892161306027,0.4726873636408009,normal
86,icmp,telnet,REJ,34531,68459,1,2,1,1,1,1,4,0,2,1,4,0,2,0,1,1,6,63,0.24201098874647742,0.1701062804458301,0.6153473729998845,0.14889220133739423,0.40534498930951024,0.755817196664768,0.5594708404584525,38,50,0.0144359790343207,0.3845662324852436,0.013751075577527971,0.7430612577708977,0.02597730413286481,0.7740092249801654,0.6220001533129509,0.6924122460924058,anomaly
11,icmp,ftp,REJ,64009,82728,1,0,2,2,3,0,2,1,1,0,3,1,0,0,0,0,2,12,0.10354016192273752,0.3011565009767059,0.7688844188631043,0.5705108323094167,0.6202351078862255,0.7279160649993278,0.1139250563877997,55,71,0.18342546138433657,0.884371059017667,0.439168407798182,0.6720191432585503,0.1523667272397342,0.8463859941684465,0.6153844265877504,0.19535899732672313,normal
1,udp,ssh,REJ,15413,78422,0,0,0,2,1,0,0,1,1,3,1,1,2,2,1,0,36,90,0.17562276641855612,0.22711787843881437,0.44993645310360375,0.9232991826731928,0.9049316080587572,0.1420298115494114,0.9334194101392793,48,26,0.6847924853079367,0.5050719115454885,0.8613701361114108,0.5255834628056628,0.4220463294482849,0.5309432396793292,0.504009717136523,0.6236333707356633,normal
20,icmp,http,SF,40633,62406,0,0,1,0,3,1,0,1,0,3,2,2,2,0,0,0,2,86,0.8546835719350084,0.6227187926586971,0.466553843065481,0.17652897665161238,0.020524182145088443,0.5022510574113886,0.5485102684338226,57,39,0.9647810078308917,0.5302189485122859,0.836134217084376,0.3254420970460341,0.4963698129978603,0.17295108286843863,0.2747374871337327,0.239054899907017,normal
13,tcp,http,RSTR,72446,96888,1,2,0,0,4,1,2,0,1,4,4,1,1,2,0,1,17,33,0.7057802916520239,0.5848991127746501,0.05885648476767946,0.36685090338485815,0.6596073963973953,0.7582910828506658,0.9237528042837789,75,61,0.7503809551593262,0.6914740452358881,0.6036691875331541,0.8727744596449202,0.834465957429185,0.24793802548534405,0.30486044612174446,0.19813405211574564,normal
33,tcp,http,RSTR,60032,38703,0,1,1,0,0,0,3,0,2,1,2,0,1,2,0,0,41,97,0.19809804921509777,0.5984373834527817,0.9239959806278438,0.12361683498978715,0.28837697397843676,0.19154412680781252,0.8169409234616506,22,57,0.5730326003652615,0.5745172603742548,0.15665841002228453,0.40279607171202625,0.4478179499156639,0.12633421075914775,0.08807907285943062,0.5092205616700667,normal
78,icmp,ftp,SF,35385,65422,0,1,0,2,0,1,2,0,2,0,1,1,1,1,0,0,8,22,0.7161207971309945,0.18930353649144882,0.8468966964462589,0.6420377183139484,0.2792482553524315,0.46276602239117015,0.19163886231518135,6,14,0.7005493928755477,0.054476639038018804,0.10758771392988331,0.37466306822422635,0.5474291366508607,0.16950625433305344,0.2437237061827452,0.21166429743359993,anomaly
84,icmp,telnet,SF,91040,20614,0,2,1,1,2,1,4,1,1,0,4,2,2,2,1,0,56,19,0.7086181702086868,0.7918627252764388,0.3979927875424357,0.6691429276947012,0.22485140324830688,0.1207411246953114,0.1323390122929572,44,38,0.2306983112921892,0.5608601251469932,0.954681983778613,0.6413708514377688,0.1999998708521198,0.8763973937795889,0.27782508604023226,0.721327527224228,normal
63,icmp,telnet,REJ,73637,16711,0,2,1,2,0,0,1,1,0,3,0,0,2,1,0,1,23,53,0.9977250981059604,0.4336260835426313,0.7649506131605585,0.6641823194356371,0.8227292162911598,0.30683492404089363,0.8612502400009282,88,69,0.6885519480651205,0.6479588508875554,0.4213976819852572,0.9203316576991686,0.5691586991399007,0.4801627909099958,0.058701492631464514,0.9373365909663379,anomaly
22,udp,smtp,REJ,50578,94406,1,1,2,2,2,0,2,1,2,3,0,0,1,0,0,0,6,72,0.39155602352591246,0.47245192036653294,0.3132791757084592,0.5421270483633454,0.3729477324464945,0.21794490090153418,0.5361002225842191,54,95,0.32144495347864255,0.6415957778222988,0.6481610167337426,0.5080179187207041,0.3483837429854506,0.11101346785073551,0.11031473667912306,0.3936021023947349,normal
84,tcp,smtp,S0,73603,17066,0,0,2,0,0,0,2,1,0,3,0,1,2,2,1,0,96,57,0.8648534941427709,0.9969618462112396,0.7304217930127749,0.7462608677977721,0.06711653826042574,0.5050711267248559,0.019742747897898427,54,7,0.2224221328326783,0.7283441590780306,0.9058644149553647,0.7226906635544305,0.09873228127585232,0.25474526198868697,0.27025298853770374,0.3224614034267267,anomaly
49,tcp,telnet,REJ,28235,44291,1,2,0,1,3,1,1,0,2,0,3,1,1,2,0,0,88,58,0.446442685972815,0.28227178596274816,0.5166917165640603,0.03587729637997972,0.09685115788316312,0.14121533482075244,0.9342267484393597,76,34,0.2365559985123017,0.5199202770971459,0.8698931763205916,0.4568830248960084,0.9464628913486434,0.9495014162300962,0.6772525231196905,0.1758848936027093,normal
13,icmp,http,SF,70744,32891,0,1,0,2,3,1,0,0,0,3,0,2,0,0,0,1,41,19,0.8977602236169668,0.3941380041077108,0.46076672221975146,0.9575134874453062,0.14861436268680206,0.38315075539251287,0.4730283993930644,37,62,0.6677877518561464,0.9000587977521622,0.5669031821306699,0.21880765100683752,0.0816842854433878,0.5092656901392741,0.1842349910312261,0.3903964275874954,normal
84,icmp,ftp,S0,80464,753,1,1,0,0,4,0,4,0,0,0,3,0,0,0,1,0,97,38,0.0916004990989493,0.6764632079040873,0.056522997258114716,0.22209620792935347,0.8989275872509253,0.27516290498565943,0.3009363017523957,18,30,0.7672257222002918,0.4642606134245424,0.4879051805727701,0.12395232625838204,0.677878930381666,0.5156342963206682,0.521849599887867,0.5596340905320569,normal
75,udp,telnet,REJ,75961,40882,0,1,0,0,3,0,2,0,2,4,3,2,2,0,0,0,57,77,0.17531263012524412,0.8804130201902414,0.9654219218088629,0.1215619686917434,0.42744342650734246,0.7460489142069767,0.5165978711706473,21,89,0.581802110558547,0.5181864730121819,0.7352592131135894,0.13632643649937914,0.9081931529278069,0.5256448638015684,0.5079032654955288,0.3729694129930725,normal
45,udp,ftp,S0,28485,34374,0,0,2,1,1,1,2,0,2,1,1,1,2,2,0,0,84,89,0.8499543630666899,0.12678100668403114,0.8374089698784203,0.9411360429419315,0.9160493395995208,0.6996697731353438,0.8229183904341552,10,41,0.06385526139255882,0.780305756282929,0.3496456924201109,0.021325715860515793,0.17920465422304377,0.1116168143680969,0.8340380796236564,0.6230762184988846,normal
4,tcp,ssh,S0,98059,39293,0,1,0,1,3,0,0,1,0,3,0,0,2,0,1,1,55,90,0.819300324105395,0.7350458064271639,0.7933880679864466,0.8304369163615832,0.8174794727621244,0.09493052966562276,0.1102927350357904,2,87,0.038009333705462,0.8332349757154108,0.6253906301254311,0.5529022770881102,0.23711766612902152,0.970313658660648,0.6091638053915898,0.6624234149532126,normal
65,udp,http,REJ,13182,3578,1,1,1,0,2,1,4,0,2,0,4,1,2,0,1,1,57,97,0.3054337918569875,0.9182805259955505,0.30491619765372424,0.7648704192916801,0.837882621257848,0.9534838878779183,0.35893290323753246,18,65,0.21716685007817071,0.6483614669980629,0.023152433609641365,0.13110597937400448,0.42670676514241146,0.08448574734821446,0.9169990786938409,0.09782956201474535,anomaly
21,tcp,ssh,RSTR,71758,86586,1,1,1,1,4,0,1,1,1,4,3,0,0,1,0,0,17,92,0.5967983181334544,0.42292461342686904,0.28959018442373363,0.10474570893898161,0.28683181113183265,0.7446829180800888,0.3188666732455584,90,40,0.28646870242398514,0.12637321266332135,0.8243125607505779,0.8656983409410942,0.2945099681860971,0.7000384210873634,0.6281013693154016,0.6977827060096121,normal
69,icmp,telnet,SF,14480,81004,0,2,1,1,1,0,1,1,2,2,1,2,1,1,0,0,38,31,0.38269972210203607,0.28672692293351754,0.5731930965946492,0.8075292136761658,0.2713144127095357,0.6159586957477684,0.8396495200281476,6,0,0.4048198928411846,0.3319520941629722,0.9980322752195906,0.9828975246680121,0.7590331397372044,0.05776481895748797,0.025515637799250257,0.9003175309116718,normal
1,icmp,smtp,SF,56960,19229,0,2,2,2,1,1,3,0,0,4,3,0,0,2,0,0,49,40,0.01031734930352135,0.6777371467749372,0.8462231962261486,0.6090235230097827,0.560068379837828,0.4777014947846847,0.7784672759772122,90,73,0.07602807736940331,0.02015555236003841,0.954706492358876,0.4958687267810753,0.3381533755065701,0.4435917704185258,0.38149207189500645,0.026252148609508308,anomaly
28,tcp,telnet,S0,51213,68474,0,2,0,1,0,1,4,0,2,1,4,1,1,0,1,1,32,68,0.026104126567127017,0.2460736512382915,0.9346284061686524,0.731908611011845,0.41792496198995077,0.17792242076543896,0.4001040345769321,33,86,0.7251587659423253,0.2954498081564917,0.3598948405378145,0.44967394595013277,0.9858355404186013,0.8996782730061772,0.6990479760561127,0.5513522105988594,normal
60,icmp,ssh,RSTR,63094,42886,1,1,1,0,2,0,4,1,2,4,4,0,2,0,1,1,27,67,0.05425636548157642,0.3842897465472861,0.26892902600780555,0.9780702798183925,0.5090606883003467,0.9620159769867938,0.6644883096645599,10,32,0.7114981587134916,0.5702442912614084,0.5311012820441634,0.3480724754071729,0.8587872325099697,0.7684445423850141,0.47512189441949415,0.6038743737535993,anomaly
99,udp,ftp,RSTR,45057,13875,1,1,1,1,3,1,2,1,0,3,0,2,1,1,0,1,55,86,0.5940721543255787,0.8969133740898028,0.6074148003194174,0.19444117711800024,0.053204201857699474,0.007858376702408187,0.3944454822947818,4,36,0.34667759365763984,0.8052307393468722,0.23621696312373186,0.6380269455093531,0.8953441337843437,0.33467602163320376,0.4193978698215808,0.7098153350703653,normal
70,icmp,telnet,REJ,35061,62742,1,0,2,2,3,1,3,1,2,3,3,1,1,2,1,1,24,20,0.2792277353055279,0.5903325525913774,0.7239027998934653,0.5043819608185302,0.971590191262528,0.6924811342298776,0.5713138383162337,70,56,0.5630025243684105,0.5856497736023277,0.30298740534393875,0.608027092014717,0.06366428526747281,0.5513477659464994,0.6715456308958614,0.3857686637991171,normal
15,icmp,smtp,REJ,83545,90276,1,1,2,1,0,0,1,1,0,2,4,2,1,0,1,0,13,96,0.14394829831489053,0.09497726659984429,0.22639214518322393,0.753351946459115,0.05816880784012313,0.5074443245382985,0.9912152946251193,35,10,0.10091594436889306,0.03989465572203621,0.4573461016526299,0.34338212092725406,0.17630845942908413,0.16527465561823584,0.2857328796515979,0.8187103168568544,normal
63,tcp,ssh,SF,15789,79686,0,0,2,2,3,1,4,0,0,0,2,0,1,2,0,0,54,23,0.9411311084438876,0.32969753144637093,0.4074686302224243,0.4336563507716983,0.17883129766188732,0.902581890024574,0.5355744672355747,4,83,0.4152186428001058,0.2591064598732956,0.7470809068535663,0.3431666517365032,0.1693684069188326,0.956120239424638,0.9089780316918369,0.5398964662361845,anomaly
96,udp,telnet,REJ,98875,9701,1,1,1,1,1,1,4,1,0,4,4,0,0,1,1,1,83,15,0.12131866708121586,0.6272651651173761,0.18747427371364067,0.05465308291820847,0.6782005248352581,0.38069727935477593,0.9885747328305068,55,89,0.8575647574800557,0.5780616814523051,0.017882390838841355,0.6448038333165996,0.6719646481756439,0.7086773437486638,0.413143600990584,0.4089366015639,anomaly
